trans_id,inv_id,inv_result,truth
29-12-2018 14:01:34 14:01:34 0084-410-291262h2,0084-410-291262h2,0084-410-291262h2,True
29/12/2018-15:48 2.1.34 336/ilham/01,2.1.34336/ilham/01,2.1.34336/ilham/01,True
29-12-2018 13:25:56 uc79-456-2912x9x2,uc79-456-2912x9x2,uc79-456-2912x9x2,True
28-12-2018 15:12:06 v467-717-2812d8k6,v467-717-2812d8k6,v467-717-2812d8k6,True
15/12/2018-12:26 2.1.34 30330/siti ari/01,2.1.3430330/sitiari/01,2.1.3430330/sitiari/01,True
18-12-2018 18:14:16 y284-603-18129zc4,y284-603-18129zc4,y284-603-18129zc4,True
18-12-2018 15:34:18 y284-603-1812hdz3,y284-603-1812hdz3,y284-603-1812hdz3,True
15-12-2018 20:49:09 x172-123-15128583,x172-123-15128583,x172-123-15128583,True
18/12/2018-20:38 2.1.35 93598/ayya/01,2.1.3593598/ayya/01,2.1.3593598/ayya/01,True
22/10/2018-15:33 2.1.31 90530/dadang i/01 1- chfqk8508za4f2r,2.1.3190530/dadangi/01,2.1.3190530/dadangi/011-chfqk8508za4f2r,False
19/10/2018-19:23 2.1.30 930372/kristin/01,2.1.30930372/kristin/01,2.1.30930372/kristin/01,True
19/10/2018-21:25 2.1.31 9451472/adelia/01,2.1.319451472/adelia/01,2.1.319451472/adelia/01,True
19/10/2018-21:33 2.1.31 9451445/iga/01,2.1.319451445/iga/01,2.1.319451445/iga/01,True
19/10/2018-21:41 2.1.31 1471435/iga/01,2.1.311471435/iga/01,2.1.311471435/iga/01,True
19/10/2018-21:46 2.1.31 30330/lady/01,2.1.3130330/lady/01,2.1.3130330/lady/01,True
30/09/2018-17:56 2.1.30 35115/havin/01,2.1.3035115/havin/01,2.1.3035115/havin/01,True
20/10/2018-08:39 2.1.30 14308/fitri/01,2.1.3014308/fitri/01,2.1.3014308/fitri/01,True
16/10/2018-18:03 2.1.30 49119/nita w/01,2.1.3049119/nitaw/01,2.1.3049119/nitaw/01,True
20/10/2018-09:50 2.1.30 36158/fitri/01,2.1.3036158/fitri/01,2.1.3036158/fitri/01,True
20-10-2018 10:41:37 0063-401-201042m9,0063-401-201042m9,0063-401-201042m9,True
20/10/2018-10:10 2.1.31 353026/silfi a/01,2.1.31353026/silfia/01,2.1.31353026/silfia/01,True
20/10/2018-13:04 2.1.30 143639/sachi/01,2.1.30143639/sachi/01,2.1.30143639/sachi/01,True
20-10-2018 15:14:57 mb82-156-20105838,mb82-156-20105838,mb82-156-20105838,True
20/10/2018-14:51 2.1.31 3039/dita ang/01,2.1.313039/ditaang/01,2.1.313039/ditaang/01,True
20-10-2018 16:24:47 sc99-102-2010dyc4,sc99-102-2010dyc4,sc99-102-2010dyc4,True
16:14 19/10/2018 10051018181003106,10051018181003106,10051018181003106,True
20/10/2018-10:51 2.1.30 721445/rubadi/01,2.1.30721445/rubadi/01,2.1.30721445/rubadi/01,True
20/10/2018-09:28 2.1.31 36144/di/01,2.1.3136144/di/01,2.1.3136144/di/01,True
20/10/2018-22:17 2.1.31 930315/tarra d/01,2.1.31930315/tarrad/01,2.1.31930315/tarrad/01,True
21/10/2018-13:45 2.1.30 914729/gunawan/01,2.1.30914729/gunawan/01,2.1.30914729/gunawan/01,True
21/10/2018-09:55 2.1.31 300515/agusti /01,2.1.31300515/agusti/01,2.1.31300515/agusti/01,True
19/10/2018-19:39 2.1.30 915314/mashuri/01,2.1.30915314/mashuri/01,2.1.30915314/mashuri/01,True
21/10/2018-19:28 2.1.31 720530/yesi/01,2.1.31720530/yesi/01,2.1.31720530/yesi/01,True
21/10/2018-13:08 2.1.31 936149/diah/01,2.1.31936149/diah/01,2.1.31936149/diah/01,True
21/10/2018-11:23 2.1.30 45330/febrians/01,2.1.3045330/febrians/01,2.1.3045330/febrians/01,True
22/10/2018-06:10 2.1.30 36372/dede/02,2.1.3036372/dede/02,2.1.3036372/dede/02,True
22-10-2018 07:53:15 tc24-600-2210x9z3,tc24-600-2210x9z3,tc24-600-2210x9z3,True
22/10/2018-10:39 2.1.30 72345/nurul/01,2.1.3072345/nurul/01,2.1.3072345/nurul/01,True
28/12/2018-19:47 2.1.34 935314/risma/01,2.1.34935314/risma/01,2.1.34935314/risma/01,True
28-12-2018 13:03:11 w146-212-2812hd47,w146-212-2812hd47,w146-212-2812hd47,True
28-12-2018 13:10:36 kc04-333-2812ykw9,kc04-333-2812ykw9,kc04-333-2812ykw9,True
28/12/2018-17:01 2.1.34 3657/elli/01,2.1.343657/elli/01,2.1.343657/elli/01,True
28/12/2018-18:23 2.1.34 4557/novela/01,2.1.344557/novela/01,2.1.344557/novela/01,True
29/12/2018-11:58 2.1.34 915515/diyah p/01,2.1.34915515/diyahp/01,2.1.34915515/diyahp/01,True
29/12/2018-06:51 2.1.34 360245/winda/01,2.1.34360245/winda/01,2.1.34360245/winda/01,True
29-12-2018 18:20:27 p088-102-2912mdw9,p088-102-2912mdw9,p088-102-2912mdw9,True
27/12/2018-11:00 2.1.34 147708/jaly/01,2.1.34147708/jaly/01,2.1.34147708/jaly/01,True
27/12/2018-07:34 2.1.34 308/adi rina/01,2.1.34308/adirina/01,2.1.34308/adirina/01,True
29-12-2018 21:32:12 sh48-404-2912y7z2,sh48-404-2912y7z2,sh48-404-2912y7z2,True
29-12-2018 11:33:37 me28-100-2912mcz9,me28-100-2912mcz9,me28-100-2912mcz9,True
30-12-2018 09:57:13 h516-408-30122h56,h516-408-30122h56,h516-408-30122h56,True
30/12/2018-12:07 2.1.34 9151135/budi a/01,2.1.349151135/budia/01,2.1.349151135/budia/01,True
30-12-2018 13:33:34 a096-123-3012m743,a096-123-3012m743,a096-123-3012m743,True
29/12/2018-22:41 2.1.34 1435336/muhamm/01,2.1.341435336/muhamm/01,2.1.341435336/muhamm/01,True
30/12/2018-02:21 2.1.35 971445/agung/01,2.1.35971445/agung/01,2.1.35971445/agung/01,True
30-12-2018 15:21:31 .2018/10/3 uc16-828-3012x545,uc16-828-3012x545,uc16-828-3012x545,True
30-12-2018 (20:43:27) 712 04 00132,7120400132,7120400132,True
30/12/2018-17:30 2.1.34 451145/akhlaqu/02,2.1.34451145/akhlaqu/02,2.1.34451145/akhlaqu/02,True
30/12/2018-11:42 2.1.34 72149/nava yun/01,2.1.3472149/navayun/01,2.1.3472149/navayun/01,True
16-12-2018 02:02:05 sc18-101-1612m5w7,sc18-101-1612m5w7,sc18-101-1612m5w7,True
31/12/2018-03:33 2.1.34 144901/rahmat /01,2.1.34144901/rahmat/01,2.1.34144901/rahmat/01,True
30-12-2018 10:39:42 s105-899-3012wcw3,s105-899-3012wcw3,s105-899-3012wcw3,True
30/12/2018-21:45 2.1.34 45335/ruzi/01,2.1.3445335/ruzi/01,2.1.3445335/ruzi/01,True
31-12-2018 07:57:28 b799-303-311228cz,b799-303-311228cz,b799-303-311228cz,True
30/12/2018-08:41 2.1.34 150535/cindi/01,2.1.34150535/cindi/01,2.1.34150535/cindi/01,True
31/12/2018-13:06 2.1.34 970549/charish/01,2.1.34970549/charish/01,2.1.34970549/charish/01,True
01-01-2019 10:04:45 b801-307-0101549x,b801-307-0101549x,b801-307-0101549x,True
01/01/2019-10:19 2.1.35 35147/robi ah/01,2.1.3535147/robiah/01,2.1.3535147/robiah/01,True
01/01/2019-13:32 2.1.34 14349/vani/02,2.1.3414349/vani/02,2.1.3414349/vani/02,True
01-01-2019 10:05:55 u153-607-0101m942,u153-607-0101m942,u153-607-0101m942,True
31/12/2018-17:08 2.1.34 3039/wahda/01,2.1.343039/wahda/01,2.1.343039/wahda/01,True
01-01-2019 22:04:37 sg76-412-0101zkx7,sg76-412-0101zkx7,sg76-412-0101zkx7,True
01/01/2019-21:57 2.1.34 15361135/fatma/01,2.1.3415361135/fatma/01,2.1.3415361135/fatma/01,True
01/01/2019-19:07 2.1.34 949314/yosi/01,2.1.34949314/yosi/01,2.1.34949314/yosi/01,True
28/12/2018-13:06 2.1.34 147459/ratry/01,2.1.34147459/ratry/01,2.1.34147459/ratry/01,True
28-12-2018 12:50:47 b459-456-2812m5z7,b459-456-2812m5z7,b459-456-2812m5z7,True
29/12/2018-16:58 2.1.34 49459/tiasilva/01,2.1.3449459/tiasilva/01,2.1.3449459/tiasilva/01,True
30-12-2018 08:40:38 sc71-800-3012yv87,sc71-800-3012yv87,sc71-800-3012yv87,True
29-12-2018 19:53:32 b719-127-291256u6,b719-127-291256u6,b719-127-291256u6,True
09-08-2018 18:48:01 24aa-300-090869h5,24aa-300-090869h5,24aa-300-090869h5,True
10/08/2018-19:16 2.1.29 915336/fitha/01,2.1.29915336/fitha/01,2.1.29915336/fitha/01,True
15-08-2018 09:26:04 h168-414-15083hv6,h168-414-15083hv6,h168-414-15083hv6,True
15-08-2018 15:26:11 2a44-407-150874d8,2a44-407-150874d8,2a44-407-150874d8,True
20/08/2018-17:02 2.1.30 141526/lya/01,2.1.30141526/lya/01,2.1.30141526/lya/01,True
24/08/2018-21:25 2.1.30 93639/madha/01,2.1.3093639/madha/01,2.1.3093639/madha/01,True
24/08/2018-21:54 2.1.30 14301408/litha/01,2.1.3014301408/litha/01,2.1.3014301408/litha/01,True
24/08/2018-18:03 2.1.30 914130/pipih n/02,2.1.30914130/pipihn/02,2.1.30914130/pipihn/02,True
24/08/2018-14:22 2.1.30 451114/ nurul/01,2.1.30451114/nurul/01,2.1.30nurul/01,False
25/08/2018-08:19 2.1.30 9330/hesty um/01,2.1.309330/hestyum/01,2.1.309330/hestyum/01,True
25-08-2018 15:56:44 47w7 k691-242-250847w7,k691-242-250847w7,47w7k691-242-250847w7,False
14:05 25/08/2018 10097017180806558,10097017180806558,10097017180806558,True
25-08-2018 13:10:48 cf38-555-2508y3t2,cf38-555-2508y3t2,cf38-555-2508y3t2,True
25/08/2018-20:11 2.1.30 97130/viny/01,2.1.3097130/viny/01,2.1.3097130/viny/01,True
25/08/2018-20:41 2.1.3 972314/rohmadi/01,2.1.3972314/rohmadi/01,2.1.3972314/rohmadi/01,True
25/08/2018-21:58 2.1.30 972314/fenti/01,2.1.30972314/fenti/01,2.1.30972314/fenti/01,True
25-08-2018 18:26:42 m344-703-2508t9y5,m344-703-2508t9y5,m344-703-2508t9y5,True
25/08/2018-14:23 2.1.30 1514926/irma/01,2.1.301514926/irma/01,2.1.301514926/irma/01,True
25/08/2018-14:57 2.1.30 49315/denny se/03,2.1.3049315/dennyse/03,2.1.3049315/dennyse/03,True
26-08-2018 12:16:43 v229-183-260856vx,v229-183-260856vx,v229-183-260856vx,True
26/08/2018-12:18 2.1.30 49315/taufiq/01,2.1.3049315/taufiq/01,2.1.3049315/taufiq/01,True
22-10-2018 12:06:53 sb73-123-2210vwkz,sb73-123-2210vwkz,sb73-123-2210vwkz,True
22/10/2018-21:48 2.1.31 914709/leni ra/01,2.1.31914709/lenira/01,2.1.31914709/lenira/01,True
22/10/2018-19:53 2.1.31 45336/phenot/01,2.1.3145336/phenot/01,2.1.3145336/phenot/01,True
22/10/2018-21:14 2.1.31 99709/leni rah/01,2.1.3199709/lenirah/01,2.1.3199709/lenirah/01,True
19/12/2018-07:36 2.1.34 314/habib/01,2.1.34314/habib/01,2.1.34314/habib/01,True
23/10/2018-20:14 2.1.31 93639/ratna/01,2.1.3193639/ratna/01,2.1.3193639/ratna/01,True
25/10/2018-10:15 2.1.31 3037/firman/02,2.1.313037/firman/02,2.1.313037/firman/02,True
(25-10-2018 06:58:15 v638-212-2510v6cz,v638-212-2510v6cz,v638-212-2510v6cz,True
25/10/2018-08:50 2.1.31 153526/risti/03,2.1.31153526/risti/03,2.1.31153526/risti/03,True
25/10/2018-20:43 2.1.31 453009/jaffar /02,2.1.31453009/jaffar/02,2.1.31453009/jaffar/02,True
26/10/2018-11:41 2.1.31 35336/septian /01,2.1.3135336/septian/01,2.1.3135336/septian/01,True
26/10/2018-13:28 2.1.31 914147/qorina/01,2.1.31914147/qorina/01,2.1.31914147/qorina/01,True
26/10/2018-07:43 2.1.31 36117/jenni ku/01,2.1.3136117/jenniku/01,2.1.3136117/jenniku/01,True
10/11/2018-13:16 2.1.34 72335/celsya f/01,2.1.3472335/celsyaf/01,2.1.3472335/celsyaf/01,True
10/11/2018-15:09 2.1.34 935349/mutia/01,2.1.34935349/mutia/01,2.1.34935349/mutia/01,True
10/11/2018-21:19 2.1.34 915368/dika/01,2.1.34915368/dika/01,2.1.34915368/dika/01,True
09/11/2018-22:14 2.1.34 9721435/sita s/01,2.1.349721435/sitas/01,2.1.349721435/sitas/01,True
11/11/2018-15:56 2.1.34 9059/puspita/01,2.1.349059/puspita/01,2.1.349059/puspita/01,True
11/11/2018-16:42 2.1.34 140530/puspita/01,2.1.34140530/puspita/01,2.1.34140530/puspita/01,True
11/11/2018-18:09 2.1.31 15330/saripah/01,2.1.3115330/saripah/01,2.1.3115330/saripah/01,True
12/11/2018-11:28 2.1.34 30315/vina/01,2.1.3430315/vina/01,2.1.3430315/vina/01,True
12-11-2018 10:38:53 m263-603-1211 tux3,m263-603-1211tux3,m263-603-1211tux3,True
12/11/2018-11:55 2.1.34 935330/rimayat/01,2.1.34935330/rimayat/01,2.1.34935330/rimayat/01,True
12/11/2018-13:51 2.1.34 35345/tutut/01,2.1.3435345/tutut/01,2.1.3435345/tutut/01,True
13-11-2018 18:10:42 q127-654-13115m3z,q127-654-13115m3z,q127-654-13115m3z,True
14/11/2018-00:52 2.1.34 91509/riki kur/01,2.1.3491509/rikikur/01,2.1.3491509/rikikur/01,True
14/11/2018-15:12 2.1.34 0535/puspita/01,2.1.340535/puspita/01,2.1.340535/puspita/01,True
14/11/2018-15:07 2.1.34 99345/umi/01,2.1.3499345/umi/01,2.1.3499345/umi/01,True
14/11/2018-22:28 2.1.34 930147/ade nuf/01,2.1.34930147/adenuf/01,2.1.34930147/adenuf/01,True
10-11-2018 (19:10:24) 704 07 00146,7040700146,7040700146,True
11/11/2018-17:57 2.1.34 97119/nita w/01,2.1.3497119/nitaw/01,2.1.3497119/nitaw/01,True
15/11/2018-10:23 2.1.34 35314/andi/01,2.1.3435314/andi/01,2.1.3435314/andi/01,True
15/11/2018-10:37 2.1.34 351508/nur/01,2.1.34351508/nur/01,2.1.34351508/nur/01,True
10/11/2018-21:35 2.1.34 99345/siti ari/01,2.1.3499345/sitiari/01,2.1.3499345/sitiari/01,True
26/08/2018-11:18 2.1.30 945314/ririn t/01,2.1.30945314/rirint/01,2.1.30945314/rirint/01,True
26/08/2018-17:02 2.1.30 7274/imro atu/01,2.1.307274/imroatu/01,2.1.307274/imroatu/01,True
26/08/2018-17:32 2.1.30 945149/halimah/01,2.1.30945149/halimah/01,2.1.30945149/halimah/01,True
03/09/2018-11:14 2.1.30 914726/may/01 22222222233233,2.1.30914726/may/0129/00789116462,2.1.30914726/may/0122222222233233,False
03/09/2018-13:45 2.1.30 t2315/mieke ka/01,2.1.3072315/miekeka/01,2.1.30t2315/miekeka/01,False
30/08/2018-20:02 2.1.30 360272/citra/01,2.1.30360272/citra/01,2.1.30360272/citra/01,True
30-08-2018 08:03:41 k411-202-30086ch7,2.1.3014314/luna/01,k411-202-30086ch7,False
30/08/2018-22:30 2.1.30 1536304/nanda/01,2.1.301536304/nanda/01,2.1.301536304/nanda/01,True
31-08-2018 (12:03:13) 706 06 00068,7060600068,7060600068,True
31-08-2018 (10:38:57) ko7 05 00050,ko70500050,ko70500050,True
31/08/2018-09:41 2.1.30 9336/angga/01,2.1.309336/angga/01,2.1.309336/angga/01,True
31/08/2018-14:39 2.1.30 14151415/okta/01,2.1.3014151415/okta/01,2.1.3014151415/okta/01,True
31/08/2018-11:42 2.1.30 14349/ridwan/01,2.1.3014349/ridwan/01,2.1.3014349/ridwan/01,True
30-08-2018 18:14:19 m698-606-3008x783,m698-606-3008x783,m698-606-3008x783,True
31/08/2018-21:38 2.1.30 1414309/siti n/02,2.1.301414309/sitin/02,2.1.301414309/sitin/02,True
31/08/2018-14:17 2.1.30 14141435/winda/01,2.1.3014141435/winda/01,2.1.3014141435/winda/01,True
01/09/2018-10:47 2.1.30 45336/dicky ya/01,2.1.3045336/dickyya/01,2.1.3045336/dickyya/01,True
01-09-2018 12:52:31 m463-809-0109w342,2.1.301172/jumanto/02,m463-809-0109w342,False
01/09/2018-12:56 2.1.30 1436345/faza g/01,2.1.301436345/fazag/01,2.1.301436345/fazag/01,True
31/08/2018-12:33 2.1.30 30315/dicki/01,2.1.3030315/dicki/01,2.1.3030315/dicki/01,True
01/09/2018-20:39 2.1.30 49336/roin/01,2.1.3049336/roin/01,2.1.3049336/roin/01,True
01/09/2018-14:52 2.1.30 9304508/nanda/01,2.1.309304508/nanda/01,2.1.309304508/nanda/01,True
02/09/2018-11:37 2.1.30 15335/aisyah n/01,2.1.3015335/aisyahn/01,2.1.3015335/aisyahn/01,True
02/09/2018-16:32 2.1.30 140530/putri/01,2.1.30140530/putri/01,2.1.30140530/putri/01,True
02/09/2018-19:44 2.1.30 97335/sht/01,2.1.3097335/sht/01,2.1.3097335/sht/01,True
1 02/09/2018-19:37 2.1.30 7237/witri le/01,12.1.307237/witrile/01,12.1.307237/witrile/01,True
02/09/2018-20:57 2.1.30 1435349/vita a/01,2.1.301435349/vitaa/01,2.1.301435349/vitaa/01,True
03/09/2018-12:25 2.1.30 36709/hadi pur/02,2.1.3036709/hadipur/02,2.1.3036709/hadipur/02,True
04/09/2018-17:35 2.1.30 3637/rijal/01,2.1.303637/rijal/01,2.1.303637/rijal/01,True
03-09-2018 13:52:13 b811-300-0309mc65,b811-300-0309mc65,b811-300-0309mc65,True
03-09-2018 14:03:40 2483-408-03093td6,2483-408-03093td6,2483-408-03093td6,True
02/09/2018-19:43 2.1.30 9361435/budi/02,2.1.309361435/budi/02,2.1.309361435/budi/02,True
03/09/2018-14:04 2.1.30 914314/reni is/01,2.1.30914314/reniis/01,2.1.30914314/reniis/01,True
02/09/2018-10:49 2.1.30 301149/deni/02 00203,2.1.30301149/deni/02,2.1.30301149/deni/0200203,False
02-09-2018 18:52:27 mb15-122-0209wdx2,mb15-122-0209wdx2,mb15-122-0209wdx2,True
02/09/2018-18:04 2.1.30 4939/putri/01,2.1.304939/putri/01,2.1.304939/putri/01,True
04/09/2018-14:49 2.1.30 93001/anggi pe/01,2.1.3093001/anggipe/01,2.1.3093001/anggipe/01,True
03/10/2018-21:51 2.1.30 45315/man sell/01,2.1.3045315/mansell/01,2.1.3045315/mansell/01,True
04-10-2018 06:24:45 aa37-599-04109836,aa37-599-04109836,aa37-599-04109836,True
04/10/2018-09:15 2.1.30 141135/nita/03,2.1.30141135/nita/03,2.1.30141135/nita/03,True
04/10/2018 -09:47 2.1.30 15314/kusna/01,2.1.3015314/kusna/01,2.1.3015314/kusna/01,True
04-10-2018 09:46:58 v340-800-0410td82,v340-800-0410td82,v340-800-0410td82,True
03/10/2018-06:18 2.1.30 99117/januar 30 99117/janjar s/01,2.1.3099117/januar,2.1.3099117/januar3099117/janjars/01,False
03/10/2018-19:59 2.1.30 72314/hadi/01,2.1.3072314/hadi/01,2.1.3072314/hadi/01,True
02/10/2018-10:26 2.1.30 4594/sella/01,2.1.304594/sella/01,2.1.304594/sella/01,True
04/10/2018-22:23 2.1.30 141114/ahmad/03,2.1.30141114/ahmad/03,2.1.30141114/ahmad/03,True
04/10/2018-22:25 2.1.30 14451414/sita /01,2.1.3014451414/sita/01,2.1.3014451414/sita/01,True
05/10/2018-09:38 2.1.30 971414/yuliant/03,2.1.30971414/yuliant/03,2.1.30971414/yuliant/03,True
05/10/2018-10:23 2.1.30 491115/desi ru/01,2.1.30491115/desiru/01,2.1.30491115/desiru/01,True
05-10-2018 10:49:43 cb22-312-0510vtc8,cb22-312-0510vtc8,cb22-312-0510vtc8,True
05-10-2018 07:48:11 kb68-774-051096dx,kb68-774-051096dx,kb68-774-051096dx,True
05/10/2018-15:20 2.1.30 972335/rima/01,2.1.30972335/rima/01,2.1.30972335/rima/01,True
05-10-2018 16:38:33 u664-703-0510hvh9,u664-703-0510hvh9,u664-703-0510hvh9,True
05/10/2018 08:16:49 meyta jl60060510180019,jl60060510180019,meytajl60060510180019,False
05-10-2018 14:53:46 t510-731-05105xu6,t510-731-05105xu6,t510-731-05105xu6,True
05-10-2018 19:31:07 p546-102-051080h9,p546-102-051080h9,p546-102-051080h9,True
05/10/2018-22:53 2.1.30 945345/amel/01,2.1.30945345/amel/01,2.1.30945345/amel/01,True
05/10/2018-16:47 2.1.30 351414/sita sa/01,2.1.30351414/sitasa/01,2.1.30351414/sitasa/01,True
04/10/2018-16:50 2.1.30 15136/tika nov/02,2.1.3015136/tikanov/02,2.1.3015136/tikanov/02,True
05/10/2018-18:53 2.1.30 9917/ira angg/01,2.1.309917/iraangg/01,2.1.309917/iraangg/01,True
04-10-2018 15:37:45 l008-888-0410z5m9,l008-888-0410z5m9,l008-888-0410z5m9,True
06/10/2018-15:44 2.1.30 354/farich/01,2.1.30354/farich/01,2.1.30354/farich/01,True
06/10/2018-15:40 2.1.30 35359/riska/01,2.1.3035359/riska/01,2.1.3035359/riska/01,True
03/09/2018-21:51 2.1.30 972336/yuyun/02,2.1.30972336/yuyun/02,2.1.30972336/yuyun/02,True
28-09-2018 15:26:24 af75-778-28095x78,af75-778-28095x78,af75-778-28095x78,True
06/10/2018-20:27 2.1.30 972314/masud/01,2.1.30972314/masud/01,2.1.30972314/masud/01,True
06/10/2018-21:47 2.1.30 453609/vike/01,2.1.30453609/vike/01,2.1.30453609/vike/01,True
06/10/2018-22:37 2.1.30 99158/jefri/03,2.1.3099158/jefri/03,2.1.3099158/jefri/03,True
03/10/2018-11:41 2.1.30 72330/nike/01,2.1.3072330/nike/01,2.1.3072330/nike/01,True
07/10/2018-12:59 2.1.30 1435372/no/01,2.1.301435372/no/01,2.1.301435372/no/01,True
07/10/2018-19:22 2.1.30 14901/syaiful /02,2.1.3014901/syaiful/02,2.1.3014901/syaiful/02,True
07/10/2018-19:59 2.1.30 494508/nopi ri/01,2.1.30494508/nopiri/01,2.1.30494508/nopiri/01,True
05/10/2018-17:27 2.1.31 351149/luvy/01,2.1.31351149/luvy/01,2.1.31351149/luvy/01,True
07/10/2018-21:44 2.1.30 972345/arma/01,2.1.30972345/arma/01,2.1.30972345/arma/01,True
08/10/2018-11:57 2.1.30 936115/rhisa/01,2.1.30936115/rhisa/01,2.1.30936115/rhisa/01,True
08/10/2018-13:32 2.1.30 1415368/fatima/01,2.1.301415368/fatima/01,2.1.301415368/fatima/01,True
08/10/2018-12:22 2.1.30 930368/filla/03,2.1.30930368/filla/03,2.1.30930368/filla/03,True
08-10-2018 09:02:17 uc03-158-0810w3z3,uc03-158-0810w3z3,uc03-158-0810w3z3,True
08/10/2018-13:55 2.1.30 45149/sinta am/01,2.1.3045149/sintaam/01,2.1.3045149/sintaam/01,True
08/10/2018-19:13 2.1.30 93519/susanti /01,2.1.3093519/susanti/01,2.1.3093519/susanti/01,True
316 31609 4955 03/09/2018 316997 21:47:59,316316094955316997,316316094955316997,True
08/10/2018-20:17 2.1.30 949314/siti ko/01,2.1.30949314/sitiko/01,2.1.30949314/sitiko/01,True
02/10/2018-10:29 2.1.30 35314/linda/01,2.1.3035314/linda/01,2.1.3035314/linda/01,True
09/10/2018-14:23 2.1.30 14361445/okta/01,2.1.3014361445/okta/01,2.1.3014361445/okta/01,True
09-10-2018 14:17:26 n338-111-09109wcz,n338-111-09109wcz,n338-111-09109wcz,True
09-10-2018 17:56:58 h785-401-09105xv4,h785-401-09105xv4,h785-401-09105xv4,True
08/10/2018-00:15 2.1.30 0230/fami/01,2.1.300230/fami/01,2.1.300230/fami/01,True
09/10/2018-12:08 2.1.30 3098/diana/01,2.1.303098/diana/01,2.1.303098/diana/01,True
09/10/2018-11:48 2.1.30 97335/fajar/01,2.1.3097335/fajar/01,2.1.3097335/fajar/01,True
09-10-2018 13:15:54 v006-633-09107hv6,v006-633-09107hv6,v006-633-09107hv6,True
10/10/2018-16:45 2.1.30 49498/risa/01,2.1.3049498/risa/01,2.1.3049498/risa/01,True
09/10/2018-20:10 2.1.30 721449/lala/01,2.1.30721449/lala/01,2.1.30721449/lala/01,True
10-10-2018 22:04:08 p086-111-1010mkz5,p086-111-1010mkz5,p086-111-1010mkz5,True
10-10-2018 17:23:39 b870-343-10109tu6,b870-343-10109tu6,b870-343-10109tu6,True
11-10-2018 14:02:01 sc96-204-1110h3h3,sc96-204-1110h3h3,sc96-204-1110h3h3,True
11-10-2018 20:05:38 t206-160-1110uy7x,t206-160-1110uy7x,t206-160-1110uy7x,True
11/10/2018-22:40 2.1.30 14372/ari/01,2.1.3014372/ari/01,2.1.3014372/ari/01,True
11/10/2018-20:22 2.1.30 1415330/fahdia/01,2.1.301415330/fahdia/01,2.1.301415330/fahdia/01,True
12/09/2018-20:23 2.1.30 91439/nopi adi/01,2.1.3091439/nopiadi/01,2.1.3091439/nopiadi/01,True
14/10/2018-20:42 2.1.30 1537/ulva/02,2.1.301537/ulva/02,2.1.301537/ulva/02,True
14/10/2018-19:24 2.1.30 915119/nita w/01,2.1.30915119/nitaw/01,2.1.30915119/nitaw/01,True
14/10/2018-21:15 2.1.30 949349/tia sap/01,2.1.30949349/tiasap/01,2.1.30949349/tiasap/01,True
14/10/2018-17:15 2.1.30 7 2336/sri/01,2.1.3072336/sri/01,2.1.3072336/sri/01,True
13/10/2018-09:53 2.1.30 360549/cindi/01,2.1.30360549/cindi/01,2.1.30360549/cindi/01,True
15-10-2018 10:58:05 mb21-134-1510t5t7,mb21-134-1510t5t7,mb21-134-1510t5t7,True
14/10/2018-17:40 2.1.30 90214/chandra/01,2.1.3090214/chandra/01,2.1.3090214/chandra/01,True
15-10-2018 11:04:47 sb14-113-1510hkx5,sb14-113-1510hkx5,sb14-113-1510hkx5,True
15/10/2018-07:06 2.1.30 9709/muhammad/01,2.1.309709/muhammad/01,2.1.309709/muhammad/01,True
15-10-2018 (11:24:41) 709 02 00019,7090200019,7090200019,True
15/10/2018-18:25 2.1.30 45359/novitasa/01,2.1.3045359/novitasa/01,2.1.3045359/novitasa/01,True
15-10-2018 18:40:14 c360-405-1510w7x2,c360-405-1510w7x2,c360-405-1510w7x2,True
16/10/2018-16:40 2.1.30 35336/suminar/01,2.1.3035336/suminar/01,2.1.3035336/suminar/01,True
16/10/2018-18:26 2.1.30 491436/ratna/01,2.1.30491436/ratna/01,2.1.30491436/ratna/01,True
14/10/2018-15:40 2.1.31 1136/gebby vi/01,2.1.311136/gebbyvi/01,2.1.311136/gebbyvi/01,True
14/10/2018-14:00 2.1.30 936304/nur ind/01,2.1.30936304/nurind/01,2.1.30936304/nurind/01,True
15/10/2018-13:58 2.1.30 991172/nita w/01,2.1.30991172/nitaw/01,2.1.30991172/nitaw/01,True
17-10-2018 09:57:27 t911-530-1710m3h7,t911-530-1710m3h7,t911-530-1710m3h7,True
17/10/2018-10:37 2.1.30 141437/amalia /01,2.1.30141437/amalia/01,2.1.30141437/amalia/01,True
17-10-2018 09:15/shinta/84877/t53,09:15/shinta/84877/t53,09:15/shinta/84877/t53,True
17/10/2018-16:19 2.1.30 9345/ivat/01,2.1.309345/ivat/01,2.1.309345/ivat/01,True
17/10/2018-17:14 2.1.30 91115/sugiyarn/02,2.1.3091115/sugiyarn/02,2.1.3091115/sugiyarn/02,True
17/10/2018-12:38 2.1.31 72345/lulukss/01,2.1.3172345/lulukss/01,2.1.3172345/lulukss/01,True
02/09/2018-20:46 2.1.30 930314/ayu/01,2.1.30930314/ayu/01,2.1.30930314/ayu/01,True
17/10/2018-19:28 2.1.31 30349/adi/01,2.1.3130349/adi/01,2.1.3130349/adi/01,True
03/10/2018-20:04 2.1.30 1435459/siti h/02,2.1.301435459/sitih/02,2.1.301435459/sitih/02,True
